MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 1 (9.13.0.2080170) 64-bit (glnxa64)
                             September 28, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
res_norm = 0.000164 after 400 iterations
res_norm = 0.000090 after 500 iterations
res_norm = 0.000055 after 600 iterations
res_norm = 0.000034 after 700 iterations
res_norm = 0.000021 after 800 iterations
Problem solved in 861 iterations
res_norm = 0.002279 after 100 iterations
res_norm = 0.000752 after 200 iterations
res_norm = 0.000321 after 300 iterations
res_norm = 0.000165 after 400 iterations
res_norm = 0.000094 after 500 iterations
res_norm = 0.000057 after 600 iterations
res_norm = 0.000036 after 700 iterations
res_norm = 0.000023 after 800 iterations
Problem solved in 874 iterations
res_norm = 0.002391 after 100 iterations
res_norm = 0.000776 after 200 iterations
res_norm = 0.000327 after 300 iterations
res_norm = 0.000169 after 400 iterations
res_norm = 0.000098 after 500 iterations
res_norm = 0.000060 after 600 iterations
res_norm = 0.000038 after 700 iterations
res_norm = 0.000024 after 800 iterations
Problem solved in 882 iterations
res_norm = 0.002056 after 100 iterations
res_norm = 0.000765 after 200 iterations
res_norm = 0.000365 after 300 iterations
res_norm = 0.000202 after 400 iterations
res_norm = 0.000122 after 500 iterations
res_norm = 0.000071 after 600 iterations
res_norm = 0.000045 after 700 iterations
res_norm = 0.000028 after 800 iterations
res_norm = 0.000018 after 900 iterations
Problem solved in 919 iterations
res_norm = 0.002296 after 100 iterations
res_norm = 0.000933 after 200 iterations
res_norm = 0.000426 after 300 iterations
res_norm = 0.000239 after 400 iterations
res_norm = 0.000147 after 500 iterations
res_norm = 0.000094 after 600 iterations
res_norm = 0.000061 after 700 iterations
res_norm = 0.000040 after 800 iterations
res_norm = 0.000027 after 900 iterations
res_norm = 0.000018 after 1000 iterations
Problem solved in 1005 iterations
res_norm = 0.002400 after 100 iterations
res_norm = 0.000875 after 200 iterations
res_norm = 0.000313 after 300 iterations
res_norm = 0.000169 after 400 iterations
res_norm = 0.000101 after 500 iterations
res_norm = 0.000061 after 600 iterations
res_norm = 0.000038 after 700 iterations
res_norm = 0.000023 after 800 iterations
Problem solved in 868 iterations
res_norm = 0.002116 after 100 iterations
res_norm = 0.000651 after 200 iterations
res_norm = 0.000246 after 300 iterations
res_norm = 0.000105 after 400 iterations
res_norm = 0.000051 after 500 iterations
res_norm = 0.000027 after 600 iterations
Problem solved in 682 iterations
res_norm = 0.001939 after 100 iterations
res_norm = 0.000663 after 200 iterations
res_norm = 0.000255 after 300 iterations
res_norm = 0.000114 after 400 iterations
res_norm = 0.000058 after 500 iterations
res_norm = 0.000032 after 600 iterations
res_norm = 0.000018 after 700 iterations
Problem solved in 715 iterations
res_norm = 0.002095 after 100 iterations
res_norm = 0.000765 after 200 iterations
res_norm = 0.000294 after 300 iterations
res_norm = 0.000124 after 400 iterations
res_norm = 0.000054 after 500 iterations
res_norm = 0.000027 after 600 iterations
Problem solved in 681 iterations
res_norm = 0.002060 after 100 iterations
res_norm = 0.000741 after 200 iterations
res_norm = 0.000295 after 300 iterations
res_norm = 0.000132 after 400 iterations
res_norm = 0.000066 after 500 iterations
res_norm = 0.000035 after 600 iterations
res_norm = 0.000020 after 700 iterations
Problem solved in 735 iterations
res_norm = 0.001809 after 100 iterations
res_norm = 0.000543 after 200 iterations
res_norm = 0.000231 after 300 iterations
res_norm = 0.000113 after 400 iterations
res_norm = 0.000060 after 500 iterations
res_norm = 0.000034 after 600 iterations
res_norm = 0.000019 after 700 iterations
Problem solved in 736 iterations
res_norm = 0.002054 after 100 iterations
res_norm = 0.000616 after 200 iterations
res_norm = 0.000253 after 300 iterations
res_norm = 0.000118 after 400 iterations
res_norm = 0.000056 after 500 iterations
res_norm = 0.000030 after 600 iterations
res_norm = 0.000016 after 700 iterations
Problem solved in 701 iterations
res_norm = 0.002135 after 100 iterations
res_norm = 0.000658 after 200 iterations
res_norm = 0.000254 after 300 iterations
res_norm = 0.000116 after 400 iterations
res_norm = 0.000054 after 500 iterations
res_norm = 0.000028 after 600 iterations
Problem solved in 691 iterations
res_norm = 0.001956 after 100 iterations
res_norm = 0.000647 after 200 iterations
res_norm = 0.000260 after 300 iterations
res_norm = 0.000123 after 400 iterations
res_norm = 0.000064 after 500 iterations
res_norm = 0.000035 after 600 iterations
res_norm = 0.000020 after 700 iterations
Problem solved in 742 iterations
res_norm = 0.002075 after 100 iterations
res_norm = 0.000769 after 200 iterations
res_norm = 0.000343 after 300 iterations
res_norm = 0.000176 after 400 iterations
res_norm = 0.000091 after 500 iterations
res_norm = 0.000051 after 600 iterations
res_norm = 0.000030 after 700 iterations
res_norm = 0.000018 after 800 iterations
Problem solved in 812 iterations
res_norm = 0.002264 after 100 iterations
res_norm = 0.000743 after 200 iterations
res_norm = 0.000278 after 300 iterations
res_norm = 0.000116 after 400 iterations
res_norm = 0.000055 after 500 iterations
res_norm = 0.000029 after 600 iterations
Problem solved in 694 iterations
res_norm = 0.001925 after 100 iterations
res_norm = 0.000495 after 200 iterations
res_norm = 0.000154 after 300 iterations
res_norm = 0.000050 after 400 iterations
res_norm = 0.000017 after 500 iterations
Problem solved in 507 iterations
res_norm = 0.001717 after 100 iterations
res_norm = 0.000490 after 200 iterations
res_norm = 0.000157 after 300 iterations
res_norm = 0.000053 after 400 iterations
res_norm = 0.000019 after 500 iterations
Problem solved in 520 iterations
res_norm = 0.001704 after 100 iterations
res_norm = 0.000562 after 200 iterations
res_norm = 0.000200 after 300 iterations
res_norm = 0.000074 after 400 iterations
res_norm = 0.000028 after 500 iterations
Problem solved in 562 iterations
res_norm = 0.001721 after 100 iterations
res_norm = 0.000543 after 200 iterations
res_norm = 0.000189 after 300 iterations
res_norm = 0.000069 after 400 iterations
res_norm = 0.000026 after 500 iterations
Problem solved in 553 iterations
res_norm = 0.001554 after 100 iterations
res_norm = 0.000397 after 200 iterations
res_norm = 0.000132 after 300 iterations
res_norm = 0.000050 after 400 iterations
res_norm = 0.000020 after 500 iterations
Problem solved in 537 iterations
res_norm = 0.001788 after 100 iterations
res_norm = 0.000466 after 200 iterations
res_norm = 0.000145 after 300 iterations
res_norm = 0.000051 after 400 iterations
res_norm = 0.000020 after 500 iterations
Problem solved in 526 iterations
res_norm = 0.001763 after 100 iterations
res_norm = 0.000504 after 200 iterations
res_norm = 0.000154 after 300 iterations
res_norm = 0.000052 after 400 iterations
res_norm = 0.000018 after 500 iterations
Problem solved in 519 iterations
res_norm = 0.001625 after 100 iterations
res_norm = 0.000477 after 200 iterations
res_norm = 0.000156 after 300 iterations
res_norm = 0.000055 after 400 iterations
res_norm = 0.000021 after 500 iterations
Problem solved in 533 iterations
res_norm = 0.001919 after 100 iterations
res_norm = 0.000536 after 200 iterations
res_norm = 0.000194 after 300 iterations
res_norm = 0.000077 after 400 iterations
res_norm = 0.000033 after 500 iterations
Problem solved in 597 iterations
res_norm = 0.001867 after 100 iterations
res_norm = 0.000549 after 200 iterations
res_norm = 0.000180 after 300 iterations
res_norm = 0.000061 after 400 iterations
res_norm = 0.000022 after 500 iterations
Problem solved in 535 iterations
res_norm = 0.001441 after 100 iterations
res_norm = 0.000345 after 200 iterations
res_norm = 0.000082 after 300 iterations
res_norm = 0.000020 after 400 iterations
Problem solved in 423 iterations
res_norm = 0.001322 after 100 iterations
res_norm = 0.000282 after 200 iterations
res_norm = 0.000069 after 300 iterations
res_norm = 0.000017 after 400 iterations
Problem solved in 414 iterations
res_norm = 0.001178 after 100 iterations
res_norm = 0.000304 after 200 iterations
res_norm = 0.000086 after 300 iterations
res_norm = 0.000025 after 400 iterations
Problem solved in 446 iterations
res_norm = 0.001307 after 100 iterations
res_norm = 0.000315 after 200 iterations
res_norm = 0.000085 after 300 iterations
res_norm = 0.000023 after 400 iterations
Problem solved in 437 iterations
res_norm = 0.001079 after 100 iterations
res_norm = 0.000231 after 200 iterations
res_norm = 0.000051 after 300 iterations
Problem solved in 388 iterations
res_norm = 0.001345 after 100 iterations
res_norm = 0.000306 after 200 iterations
res_norm = 0.000075 after 300 iterations
res_norm = 0.000019 after 400 iterations
Problem solved in 418 iterations
res_norm = 0.001243 after 100 iterations
res_norm = 0.000316 after 200 iterations
res_norm = 0.000087 after 300 iterations
res_norm = 0.000025 after 400 iterations
Problem solved in 443 iterations
res_norm = 0.001191 after 100 iterations
res_norm = 0.000274 after 200 iterations
res_norm = 0.000068 after 300 iterations
res_norm = 0.000017 after 400 iterations
Problem solved in 414 iterations
res_norm = 0.001394 after 100 iterations
res_norm = 0.000337 after 200 iterations
res_norm = 0.000089 after 300 iterations
res_norm = 0.000024 after 400 iterations
Problem solved in 440 iterations
res_norm = 0.001373 after 100 iterations
res_norm = 0.000350 after 200 iterations
res_norm = 0.000089 after 300 iterations
res_norm = 0.000024 after 400 iterations
Problem solved in 437 iterations
res_norm = 0.000758 after 100 iterations
res_norm = 0.000123 after 200 iterations
res_norm = 0.000023 after 300 iterations
Problem solved in 333 iterations
res_norm = 0.000729 after 100 iterations
res_norm = 0.000114 after 200 iterations
res_norm = 0.000020 after 300 iterations
Problem solved in 323 iterations
res_norm = 0.000630 after 100 iterations
res_norm = 0.000080 after 200 iterations
Problem solved in 293 iterations
res_norm = 0.000802 after 100 iterations
res_norm = 0.000120 after 200 iterations
res_norm = 0.000019 after 300 iterations
Problem solved in 322 iterations
res_norm = 0.000497 after 100 iterations
res_norm = 0.000057 after 200 iterations
Problem solved in 273 iterations
res_norm = 0.000788 after 100 iterations
res_norm = 0.000130 after 200 iterations
res_norm = 0.000022 after 300 iterations
Problem solved in 331 iterations
res_norm = 0.000711 after 100 iterations
res_norm = 0.000098 after 200 iterations
res_norm = 0.000016 after 300 iterations
Problem solved in 311 iterations
res_norm = 0.000601 after 100 iterations
res_norm = 0.000084 after 200 iterations
res_norm = 0.000013 after 300 iterations
Problem solved in 301 iterations
res_norm = 0.000737 after 100 iterations
res_norm = 0.000110 after 200 iterations
res_norm = 0.000019 after 300 iterations
Problem solved in 321 iterations
res_norm = 0.000673 after 100 iterations
res_norm = 0.000105 after 200 iterations
res_norm = 0.000018 after 300 iterations
Problem solved in 319 iterations
res_norm = 0.000151 after 100 iterations
Problem solved in 178 iterations
res_norm = 0.000152 after 100 iterations
Problem solved in 177 iterations
res_norm = 0.000157 after 100 iterations
Problem solved in 178 iterations
res_norm = 0.000164 after 100 iterations
Problem solved in 182 iterations
res_norm = 0.000099 after 100 iterations
Problem solved in 157 iterations
res_norm = 0.000144 after 100 iterations
Problem solved in 176 iterations
res_norm = 0.000136 after 100 iterations
Problem solved in 172 iterations
res_norm = 0.000135 after 100 iterations
Problem solved in 172 iterations
res_norm = 0.000153 after 100 iterations
Problem solved in 177 iterations
res_norm = 0.000146 after 100 iterations
Problem solved in 174 iterations
Problem solved in 81 iterations
Problem solved in 87 iterations
Problem solved in 89 iterations
Problem solved in 87 iterations
Problem solved in 85 iterations
Problem solved in 86 iterations
Problem solved in 82 iterations
Problem solved in 86 iterations
Problem solved in 85 iterations
Problem solved in 88 iterations
res_norm = 0.000016 after 100 iterations
Problem solved in 122 iterations
res_norm = 0.000024 after 100 iterations
Problem solved in 164 iterations
res_norm = 0.000019 after 100 iterations
Problem solved in 131 iterations
res_norm = 0.000022 after 100 iterations
Problem solved in 169 iterations
res_norm = 0.000023 after 100 iterations
Problem solved in 148 iterations
res_norm = 0.000023 after 100 iterations
Problem solved in 148 iterations
res_norm = 0.000021 after 100 iterations
Problem solved in 138 iterations
res_norm = 0.000020 after 100 iterations
Problem solved in 134 iterations
res_norm = 0.000016 after 100 iterations
Problem solved in 125 iterations
res_norm = 0.000027 after 100 iterations
Problem solved in 172 iterations
res_norm = 0.000906 after 100 iterations
res_norm = 0.000047 after 200 iterations
Problem solved in 250 iterations
res_norm = 0.000880 after 100 iterations
res_norm = 0.000196 after 200 iterations
res_norm = 0.000024 after 300 iterations
Problem solved in 340 iterations
res_norm = 0.000796 after 100 iterations
res_norm = 0.000429 after 200 iterations
res_norm = 0.000051 after 300 iterations
Problem solved in 387 iterations
res_norm = 0.000920 after 100 iterations
res_norm = 0.000118 after 200 iterations
res_norm = 0.000015 after 300 iterations
Problem solved in 310 iterations
res_norm = 0.000756 after 100 iterations
res_norm = 0.000347 after 200 iterations
res_norm = 0.000233 after 300 iterations
res_norm = 0.000040 after 400 iterations
Problem solved in 472 iterations
res_norm = 0.000784 after 100 iterations
res_norm = 0.000388 after 200 iterations
res_norm = 0.000032 after 300 iterations
Problem solved in 358 iterations
res_norm = 0.000848 after 100 iterations
res_norm = 0.000095 after 200 iterations
Problem solved in 287 iterations
res_norm = 0.000777 after 100 iterations
res_norm = 0.000222 after 200 iterations
res_norm = 0.000028 after 300 iterations
Problem solved in 352 iterations
res_norm = 0.001077 after 100 iterations
res_norm = 0.000060 after 200 iterations
Problem solved in 267 iterations
res_norm = 0.001060 after 100 iterations
res_norm = 0.000103 after 200 iterations
res_norm = 0.000013 after 300 iterations
Problem solved in 303 iterations
res_norm = 0.000831 after 100 iterations
res_norm = 0.000050 after 200 iterations
Problem solved in 254 iterations
res_norm = 0.000814 after 100 iterations
res_norm = 0.000385 after 200 iterations
res_norm = 0.000030 after 300 iterations
Problem solved in 351 iterations
res_norm = 0.000737 after 100 iterations
